Razão Social,CNPJ,Situação da Última Solicitação,Linhas de Fornecimento,Tipo,Documento,Status,Data de Vencimento,Situação Análise Documento
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,PGR,A vencer,2027-02-27T00:00:00Z,REPROVADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,A vencer,,APROVADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,SESMT - composição de acordo com NR 04,A vencer,,APROVADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,Seguro de Responsabilidade Civil,A vencer,2026-10-31T00:00:00Z,APROVADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,Seguro garantia,A vencer,2026-07-31T00:00:00Z,APROVADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,A vencer,2026-08-06T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Avaliação ergonômica,A vencer,2027-03-23T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,A vencer,2026-06-24T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,A vencer,2026-06-24T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,A vencer,2026-07-25T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-07-25T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,A vencer,2026-06-14T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-06-11T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CIPA - composição / reuniões / atas/ treinamento,A vencer,2026-06-26T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CND Federal,A vencer,2026-06-21T00:00:00Z,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,A vencer,2026-06-25T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,A vencer,2027-01-26T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,CONVENÇÃO COLETIVA DA CATEGORIA,A vencer,2026-08-31T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Cartão CNPJ,A vencer,2026-12-23T00:00:00Z,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-06-21T00:00:00Z,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Comprovante de Inscrição Sintegra,A vencer,2026-12-23T00:00:00Z,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,DCTFWEB,A vencer,2026-06-26T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,N/A,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),A vencer,2026-06-25T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,GFD - GUIA DO FGTS DIGITAL MENSAL,A vencer,2026-06-24T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,KIT RESCISÃO,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Laudo de Periculosidade,A vencer,2027-03-05T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Laudo de insalubridade,A vencer,2027-03-05T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,PCMSO,A vencer,2027-03-05T00:00:00Z,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,PGR,A vencer,2027-03-04T00:00:00Z,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,SESMT - composição de acordo com NR 04,N/A,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Seguro de Responsabilidade Civil,N/A,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,Seguro garantia,N/A,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,A vencer,2026-07-31T00:00:00Z,APROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Avaliação ergonômica,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,Vencido,2026-03-23T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,Vencido,2026-03-23T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,A vencer,2026-08-24T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,Vencido,2026-04-17T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-04-14T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CIPA - composição / reuniões / atas/ treinamento,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CND Federal,A vencer,2026-08-24T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,Vencido,2026-04-17T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,CONVENÇÃO COLETIVA DA CATEGORIA,A vencer,2027-01-01T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Cartão CNPJ,A vencer,2026-12-23T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-06-21T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,DCTFWEB,Vencido,2026-03-27T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),Vencido,2026-03-20T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,GFD - GUIA DO FGTS DIGITAL MENSAL,Vencido,2026-03-20T00:00:00Z,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,KIT RESCISÃO,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Laudo de Periculosidade,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Laudo de insalubridade,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,PCMSO,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,PGR,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,SESMT - composição de acordo com NR 04,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Seguro de Responsabilidade Civil,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,Seguro garantia,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,A vencer,2026-12-23T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Avaliação ergonômica,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,Vencido,2026-04-08T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,Vencido,2026-04-08T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,A vencer,2026-09-19T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-09-11T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,A vencer,2026-06-17T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-06-13T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CIPA - composição / reuniões / atas/ treinamento,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CND Federal,A vencer,2026-06-13T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,CONVENÇÃO COLETIVA DA CATEGORIA,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Cartão CNPJ,A vencer,2027-01-08T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-07-07T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Comprovante de Inscrição Sintegra,A vencer,2027-01-08T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,DCTFWEB,A vencer,2026-06-20T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),A vencer,2026-06-30T00:00:00Z,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,GFD - GUIA DO FGTS DIGITAL MENSAL,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,A vencer,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,KIT RESCISÃO,A vencer,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Laudo de Periculosidade,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Laudo de insalubridade,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,PCMSO,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,PGR,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,N/A,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,SESMT - composição de acordo com NR 04,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Seguro de Responsabilidade Civil,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,Seguro garantia,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,Vencido,2026-02-08T00:00:00Z,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,Avaliação ergonômica,N/A,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,Vencido,2026-03-23T00:00:00Z,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,Vencido,2026-03-23T00:00:00Z,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,Vencido,2026-04-15T00:00:00Z,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-07-05T00:00:00Z,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,Vencido,2026-03-29T00:00:00Z,NÃO ANALISADO
