Razão Social,CNPJ,Situação da Última Solicitação,Linhas de Fornecimento,Tipo,Situação Documento,Documento,Marcas e Representações,Status,Data de Vencimento,Situação Análise Documento
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,,Vencido,2026-03-19T00:00:00-04:00,REPROVADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,,N/A,,APROVADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,REGULAR,IBAMA - Certidão Negativa de Débitos,,Vencido,2026-01-22T00:00:00-04:00,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,REGULAR,IBAMA - Certidão Negativa de Embargos,,Vencido,2026-01-22T00:00:00-04:00,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,REGULAR,IBAMA - Consulta de Regularidade,,Vencido,2026-03-11T00:00:00-04:00,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,NEUTRO,KIT RESCISÃO,01/26 - Janeiro 2026,N/A,,APROVADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,,Laudo de Periculosidade,,Não anexado,,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,,Laudo de insalubridade,,Não anexado,,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,NEUTRO,PCMSO,,A vencer,2026-08-12T00:00:00-04:00,REPROVADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,NEUTRO,PGR,,A vencer,2026-08-12T00:00:00-04:00,REPROVADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,Não anexado,,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,,SESMT - composição de acordo com NR 04,,Não anexado,,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,,Seguro de Responsabilidade Civil,,Não anexado,,NÃO ANALISADO
LINHA AMBIENTAL CONSULTORIA EM NEGOCIOS E MEIO AMBIENTE LTDA.,11394929000169,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANEJO DE FAUNA,SERVICO,,Seguro garantia,,Não anexado,,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,Avaliação ergonômica,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,,Não anexado,,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,,Não anexado,,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,01/26 - Janeiro 2026,Vencido,2026-07-05T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2026-09-03T00:00:00-04:00,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,01/26 - Janeiro 2026,Vencido,2026-07-05T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-05-18T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,03/26 - Março 2026,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,04/26 - Abril 2026,N/A,,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,,N/A,,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,REGULAR,CND Federal,,Vencido,2026-07-05T00:00:00-04:00,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,05/26 - Maio 2026,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,03/26 - Março 2026,A vencer,2026-12-31T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,REGULAR,Cartão CNPJ,,A vencer,2027-03-03T00:00:00-04:00,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,,A vencer,2026-08-30T00:00:00-04:00,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,,A vencer,2027-03-03T00:00:00-04:00,NÃO ANALISADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,DCTFWEB,02/26 - Fevereiro 2026,Vencido,2026-05-05T00:00:00-04:00,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,03/26 - Março 2026,A vencer,2026-07-19T00:00:00-04:00,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,04/26 - Abril 2026,Vencido,2026-06-30T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,KIT RESCISÃO,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,Laudo de Periculosidade,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,Laudo de insalubridade,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,PCMSO,01/26 - Janeiro 2026,A vencer,2027-01-20T00:00:00-04:00,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,PCMSO,03/26 - Março 2026,A vencer,2027-03-23T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,PCMSO,12/25 - Dezembro 2025,A vencer,2027-06-30T00:00:00-04:00,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,PGR,03/26 - Março 2026,A vencer,2027-09-20T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,03/26 - Março 2026,N/A,,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,04/26 - Abril 2026,N/A,,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,,N/A,,REPROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,Seguro de Responsabilidade Civil,03/26 - Março 2026,A vencer,2027-01-19T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,Seguro de Responsabilidade Civil,04/26 - Abril 2026,A vencer,2027-04-11T00:00:00-04:00,APROVADO
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE REFORMA TERMINAL,SERVICO,NEUTRO,Seguro garantia,03/26 - Março 2026,A vencer,2027-01-19T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,Avaliação ergonômica,12/25 - Dezembro 2025,A vencer,2027-05-22T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,ALERTA,CERTIDÃO JUDICIAL CÍVEL - TRF,,A vencer,,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,12/25 - Dezembro 2025,A vencer,2026-07-14T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2026-10-01T00:00:00-04:00,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,01/26 - Janeiro 2026,A vencer,2026-07-20T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-07-09T00:00:00-04:00,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,12/25 - Dezembro 2025,A vencer,2027-05-21T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CND Federal,,A vencer,2026-11-26T00:00:00-04:00,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,01/26 - Janeiro 2026,Vencido,2026-03-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,02/26 - Fevereiro 2026,Vencido,2026-04-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,03/26 - Março 2026,Vencido,2026-05-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,04/26 - Abril 2026,Vencido,2026-06-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,12/25 - Dezembro 2025,Vencido,2026-02-24T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,04/26 - Abril 2026,Vencido,2026-06-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,12/25 - Dezembro 2025,A vencer,2026-10-08T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,Cartão CNPJ,,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,,A vencer,,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,DCTFWEB,01/26 - Janeiro 2026,Vencido,2026-03-20T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,DCTFWEB,02/26 - Fevereiro 2026,Vencido,2026-04-20T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,DCTFWEB,03/26 - Março 2026,Vencido,2026-05-20T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,DCTFWEB,04/26 - Abril 2026,Vencido,2026-06-20T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,DCTFWEB,12/25 - Dezembro 2025,Vencido,2026-02-19T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,,N/A,,NÃO ANALISADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),01/26 - Janeiro 2026,Vencido,2026-03-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),02/26 - Fevereiro 2026,Vencido,2026-04-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),03/26 - Março 2026,Vencido,2026-05-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),04/26 - Abril 2026,Vencido,2026-06-25T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),12/25 - Dezembro 2025,Vencido,2026-02-24T00:00:00-04:00,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,01/26 - Janeiro 2026,Vencido,2026-03-20T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,02/26 - Fevereiro 2026,Vencido,2026-04-20T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,03/26 - Março 2026,Vencido,2026-05-20T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,04/26 - Abril 2026,Vencido,2026-06-20T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,12/25 - Dezembro 2025,Vencido,2026-02-19T00:00:00-04:00,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,03/26 - Março 2026,A vencer,,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,KIT RESCISÃO,01/26 - Janeiro 2026,A vencer,,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,KIT RESCISÃO,02/26 - Fevereiro 2026,N/A,,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,KIT RESCISÃO,03/26 - Março 2026,A vencer,,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,KIT RESCISÃO,04/26 - Abril 2026,A vencer,,APROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,KIT RESCISÃO,12/25 - Dezembro 2025,A vencer,,REPROVADO
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,NEUTRO,Laudo de Periculosidade,12/25 - Dezembro 2025,A vencer,2027-05-22T00:00:00-04:00,APROVADO
